pitcher_id,pitcher_name,pitcher_hand,count_balls,count_strikes,outs,pitch_number,pitch_type,pitch_result,pitch_result_subcat,atbat_result,speed_start,speed_end,movement_horizontal,movement_vertical,pitch_spin_rate,pitch_location_x,pitch_location_y,break_sharpness,break_amount,break_location,nasty,batter_id,batter_name,batter_stance,score_pitcher,score_batter,atbat_id,inning,inning_top,on_1b,on_2b,on_3b,game_id,home_team,away_team,stadium,pitch_location_category,previous_pitch_type,previous_pitch_location
593372,Carlos Martinez,R,1,1,0,3,Two-Seamer,Swinging Strike,Foul Ball,Single,92.2,84.6,-9.976247678,2.225480158,2009.456,0.053971319,1.801713716,30,7.5,23.8,34,516770,Starlin Castro,R,1,0,2018068419,3,TRUE,FALSE,FALSE,FALSE,201800894,sln,mia,Busch Stadium,bottom center,Changeup,low
593372,Carlos Martinez,R,1,2,0,4,Four-Seamer,Ball,Ball,Single,94.9,87.8,-3.234074046,9.62795219,2075.587,0.510385696,0.888425122,19,3.4,23.8,33,516770,Starlin Castro,R,1,0,2018068419,3,TRUE,FALSE,FALSE,FALSE,201800894,sln,mia,Busch Stadium,low,Two-Seamer,bottom center
593372,Carlos Martinez,R,2,2,0,5,Slider,Swinging Strike,Foul Ball,Single,83.2,77,6.041541297,0.523509757,1078.859,1.093678359,1.469424302,-16.6,9.1,23.9,52,516770,Starlin Castro,R,1,0,2018068419,3,TRUE,FALSE,FALSE,FALSE,201800894,sln,mia,Busch Stadium,low and right,Four-Seamer,low
593372,Carlos Martinez,R,2,2,0,6,Four-Seamer,"In Play, Out","In Play, No Out",Single,92.6,85.6,-5.25464382,6.625902495,1693.296,-0.347951522,3.268480563,24.1,4.9,23.9,38,516770,Starlin Castro,R,1,0,2018068419,3,TRUE,FALSE,FALSE,FALSE,201800894,sln,mia,Busch Stadium,top left,Slider,low and right
593372,Carlos Martinez,R,0,0,2,1,Four-Seamer,Swinging Strike,Called Strike,Groundout,88.9,82.1,8.85402735,3.391938642,1827.723,0.075641557,2.785492713,-26.4,7,23.9,41,445055,Jon Jay,L,1,4,2017169052,2,FALSE,FALSE,FALSE,FALSE,201702208,chn,sln,Wrigley Field,middle center,none,none
593372,Carlos Martinez,R,0,1,2,2,Four-Seamer,Ball,Ball,Groundout,91.1,84.2,9.184428531,8.073602397,2409.33,-1.026463719,2.34323617,-37,5.3,23.9,53,445055,Jon Jay,L,1,4,2017169052,2,FALSE,FALSE,FALSE,FALSE,201702208,chn,sln,Wrigley Field,left,Four-Seamer,middle center
593372,Carlos Martinez,R,1,1,2,3,Four-Seamer,"In Play, Out","In Play, Out",Groundout,89.9,83.6,8.597955264,7.151057127,2184.749,-0.117076841,2.495694686,-32.9,5.6,23.9,24,445055,Jon Jay,L,1,4,2017169052,2,FALSE,FALSE,FALSE,FALSE,201702208,chn,sln,Wrigley Field,middle center,Four-Seamer,left
593372,Carlos Martinez,R,0,0,2,1,Changeup,Swinging Strike,Swinging Strike,Single,77.6,71.6,3.368475302,11.94095481,2076.664,0.336810014,2.529116034,-14.7,5.6,23.9,52,445055,Jon Jay,L,1,6,2017169067,4,FALSE,FALSE,FALSE,FALSE,201702208,chn,sln,Wrigley Field,middle right,none,none
593372,Carlos Martinez,R,0,1,2,2,Four-Seamer,"In Play, Out","In Play, Out",Single,86,80.3,0.946694902,11.42686104,2153.801,0.183907745,3.543827612,-7.5,3.6,23.9,47,445055,Jon Jay,L,1,6,2017169067,4,FALSE,FALSE,FALSE,FALSE,201702208,chn,sln,Wrigley Field,top center,Changeup,middle right
593372,Carlos Martinez,R,0,0,0,1,Four-Seamer,Swinging Strike,Called Strike,Single,95.3,86.3,-10.3649102,7.127606003,2552.392,-0.044797232,2.538072387,43,5.6,23.8,38,445055,Jon Jay,L,2,0,2017169085,6,FALSE,FALSE,FALSE,FALSE,201702208,chn,sln,Wrigley Field,middle center,none,none
593372,Carlos Martinez,R,0,1,0,2,Two-Seamer,Swinging Strike,Swinging Strike,Single,94.2,86.3,-12.66000966,2.264372793,2599.08,-0.568934163,3.022235242,38.4,7.7,23.8,59,445055,Jon Jay,L,2,0,2017169085,6,FALSE,FALSE,FALSE,FALSE,201702208,chn,sln,Wrigley Field,top left,Four-Seamer,middle center
593372,Carlos Martinez,R,0,2,0,3,Curveball,"In Play, Out","In Play, Out",Single,79.7,73.2,8.630165973,-6.849947383,1857.337,0.380549649,1.649074954,-16.2,13,23.8,31,445055,Jon Jay,L,2,0,2017169085,6,FALSE,FALSE,FALSE,FALSE,201702208,chn,sln,Wrigley Field,bottom right,Two-Seamer,top left
593372,Carlos Martinez,R,0,0,0,1,Four-Seamer,Swinging Strike,Called Strike,Field Error,93.9,85.1,-5.937294453,7.842840434,1971.011,-0.781402288,2.868377071,30.1,4.5,23.8,61,445055,Jon Jay,L,4,0,2018096295,1,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,middle left,none,none
593372,Carlos Martinez,R,0,1,0,2,Cutter,Swinging Strike,Foul Tip,Field Error,90,82.6,0.352559913,4.89763466,954.545,-0.212222931,3.242233468,-2.9,5.5,23.8,40,445055,Jon Jay,L,4,0,2018096295,1,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,top center,Four-Seamer,middle left
593372,Carlos Martinez,R,0,2,0,3,Four-Seamer,"In Play, Out","In Play, No Out",Field Error,94.9,86.5,-6.493464604,8.191045705,2114.93,-0.813984312,1.904087456,33.5,4.5,23.8,45,445055,Jon Jay,L,4,0,2018096295,1,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,bottom left,Cutter,top center
593372,Carlos Martinez,R,0,0,0,1,Cutter,Ball,Ball,Strikeout,91.3,83.3,-0.496329999,5.486817856,1078.971,1.521943438,2.535609114,-1.1,5.2,23.8,27,445055,Jon Jay,L,4,1,2018096311,3,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,right,none,none
593372,Carlos Martinez,R,1,0,0,2,Changeup,Swinging Strike,Swinging Strike,Strikeout,87.6,80.3,-8.059510316,-0.300549632,1513.263,0.420125818,0.989396392,20,8.7,23.8,42,445055,Jon Jay,L,4,1,2018096311,3,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,low,Cutter,right
593372,Carlos Martinez,R,1,1,0,3,Cutter,Ball,Ball,Strikeout,89.6,82.4,-0.198361512,3.17644493,616.352,1.1280207,2.649842878,-1.5,6.2,23.9,45,445055,Jon Jay,L,4,1,2018096311,3,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,right,Changeup,low
593372,Carlos Martinez,R,2,1,0,4,Two-Seamer,Swinging Strike,Foul Ball,Strikeout,93.8,85.7,-8.158402503,4.377580713,1858.343,-0.978415211,2.85319984,31.2,6.1,23.8,60,445055,Jon Jay,L,4,1,2018096311,3,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,middle left,Cutter,right
593372,Carlos Martinez,R,2,2,0,5,Slider,Swinging Strike,Foul Ball,Strikeout,83.5,77,6.817500201,2.609372759,1314.501,-0.926267873,3.132201904,-19.4,8.1,23.9,56,445055,Jon Jay,L,4,1,2018096311,3,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,top left,Two-Seamer,middle left
593372,Carlos Martinez,R,2,2,0,6,Slider,Swinging Strike,Swinging Strike,Strikeout,84.1,76.7,6.751388236,2.630973907,1298.563,0.254420881,1.441187551,-19.8,8.2,23.8,31,445055,Jon Jay,L,4,1,2018096311,3,FALSE,FALSE,FALSE,FALSE,201801260,ari,sln,Chase Field,low,Slider,top left
593372,Carlos Martinez,R,0,0,1,1,Two-Seamer,Swinging Strike,Called Strike,Groundout,93.1,84.9,-7.908971535,2.90197416,1679.814,0.078748979,2.233011146,26.4,6.6,23.8,31,445055,Jon Jay,L,4,1,2018096327,5,FALSE,FALSE,TRUE,FALSE,201801260,ari,sln,Chase Field,bottom center,none,none
593372,Carlos Martinez,R,0,1,1,2,Cutter,Ball,Ball,Groundout,88.1,80.2,1.780316489,1.570001225,448.074,-1.020461063,3.644974466,-5.7,7.1,23.8,59,445055,Jon Jay,L,4,1,2018096327,5,FALSE,FALSE,TRUE,FALSE,201801260,ari,sln,Chase Field,high and left,Two-Seamer,bottom center
593372,Carlos Martinez,R,1,1,1,3,Cutter,Ball,Ball,Groundout,89.4,81.1,1.488095536,3.434999139,714.554,0.490564555,3.642582803,-7.1,6.2,23.8,47,445055,Jon Jay,L,4,1,2018096327,5,FALSE,FALSE,TRUE,FALSE,201801260,ari,sln,Chase Field,high,Cutter,high and left
593372,Carlos Martinez,R,2,1,1,4,Four-Seamer,Ball,Ball,Groundout,94.4,86.1,-3.680675361,7.493032975,1688.705,1.137659794,1.572769802,16.9,4.2,23.8,56,445055,Jon Jay,L,4,1,2018096327,5,FALSE,FALSE,TRUE,FALSE,201801260,ari,sln,Chase Field,low and right,Cutter,high
593372,Carlos Martinez,R,3,1,1,5,Four-Seamer,"In Play, Out","In Play, Out",Groundout,94.8,86.6,-3.854324427,8.072706009,1818.753,-0.228707949,3.254177948,21.8,3.8,23.8,38,445055,Jon Jay,L,4,1,2018096327,5,FALSE,FALSE,TRUE,FALSE,201801260,ari,sln,Chase Field,top center,Four-Seamer,low and right
593372,Carlos Martinez,R,0,0,0,1,Two-Seamer,Swinging Strike,Foul Ball,Walk,94.4,85.6,-9.92,2.94,2057.492,-0.54,1.49,32.6,7.2,23.7,63,458085,Chris Coghlan,L,0,0,2015028175,1,TRUE,TRUE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,low,none,none
593372,Carlos Martinez,R,0,1,0,2,Four-Seamer,Ball,Ball,Walk,95.8,88.3,-5.96,7.52,1981.591,2.17,1.78,28.5,4.4,23.8,33,458085,Chris Coghlan,L,0,0,2015028175,1,TRUE,TRUE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,right,Two-Seamer,low
593372,Carlos Martinez,R,1,1,0,3,Two-Seamer,Ball,Ball,Walk,95,87.6,-7.53,4.55,1803.231,-0.98,2.56,31.2,5.8,23.8,57,458085,Chris Coghlan,L,0,0,2015028175,1,TRUE,TRUE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,middle left,Four-Seamer,right
593372,Carlos Martinez,R,2,1,0,4,Changeup,Ball,Ball,Walk,86.7,80.2,-10.61,6.36,2313.339,0.8,1.17,35.2,7,23.8,63,458085,Chris Coghlan,L,0,0,2015028175,1,TRUE,TRUE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,low,Two-Seamer,middle left
593372,Carlos Martinez,R,3,1,0,5,Four-Seamer,Ball,Ball,Walk,94.6,87.3,-2.75,6.29,1407.645,-0.78,3.15,14.8,4.4,23.8,62,458085,Chris Coghlan,L,0,0,2015028175,1,TRUE,TRUE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,top left,Changeup,low
593372,Carlos Martinez,R,0,0,0,1,Curveball,Swinging Strike,Called Strike,Strikeout,78.7,72.6,3.16,-3.37,769.589,0.94,2.15,-7.1,11.3,23.8,86,458085,Chris Coghlan,L,4,5,2015028193,2,TRUE,FALSE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,bottom right,none,none
593372,Carlos Martinez,R,0,1,0,2,Changeup,Ball,Ball,Strikeout,86.2,79.6,-10.96,3.66,2136.934,0.63,1.05,31,8.1,23.8,55,458085,Chris Coghlan,L,4,5,2015028193,2,TRUE,FALSE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,low,Curveball,bottom right
593372,Carlos Martinez,R,1,1,0,3,Two-Seamer,Swinging Strike,Foul Ball,Strikeout,93.8,86.6,-7.49,4.8,1800.268,0.63,1.99,28.9,5.9,23.8,57,458085,Chris Coghlan,L,4,5,2015028193,2,TRUE,FALSE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,bottom right,Changeup,low
593372,Carlos Martinez,R,1,2,0,4,Changeup,Swinging Strike,Foul Ball,Strikeout,87.3,80.7,-7.54,2.22,1477.188,-0.6,2.11,22.7,7.7,23.8,42,458085,Chris Coghlan,L,4,5,2015028193,2,TRUE,FALSE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,bottom left,Two-Seamer,bottom right
593372,Carlos Martinez,R,1,2,0,5,Two-Seamer,Swinging Strike,Called Strike,Strikeout,94.9,87.9,-9.41,6.94,2404.345,-1.13,1.76,42.5,5.5,23.8,67,458085,Chris Coghlan,L,4,5,2015028193,2,TRUE,FALSE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,left,Changeup,bottom left
593372,Carlos Martinez,R,0,0,0,1,Changeup,Ball,Ball,Groundout,82.4,76.9,-8.5,5.56,1811.674,1.77,-0.17,24.2,7.6,23.9,48,458085,Chris Coghlan,L,4,6,2015028208,4,TRUE,FALSE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,low and right,none,none
593372,Carlos Martinez,R,1,0,0,2,Changeup,"In Play, Out","In Play, Out",Groundout,82.9,77.1,-7.61,1.14,1381.291,-1.02,2.16,20.1,8.9,23.9,50,458085,Chris Coghlan,L,4,6,2015028208,4,TRUE,FALSE,FALSE,FALSE,201500373,sln,chn,Busch Stadium,left,Changeup,low and right
593372,Carlos Martinez,R,0,0,0,1,Four-Seamer,Ball,Ball,Double,90.9,84.2,-1.32,11.37,2253.569,1.085,1.232,3.9,3.1,23.8,82,458085,Chris Coghlan,L,0,4,2015084886,2,TRUE,FALSE,FALSE,FALSE,201501126,sln,chn,Busch Stadium,low and right,none,none
593372,Carlos Martinez,R,1,0,0,2,Four-Seamer,Ball,Ball,Double,90.7,83.8,-3.25,9.97,2058.593,-1.335,2.154,18.3,3.7,23.8,27,458085,Chris Coghlan,L,0,4,2015084886,2,TRUE,FALSE,FALSE,FALSE,201501126,sln,chn,Busch Stadium,left,Four-Seamer,low and right
593372,Carlos Martinez,R,2,0,0,3,Four-Seamer,Swinging Strike,Called Strike,Double,92.9,86.3,-2.01,10.9,2239.808,0.265,1.515,11,3,23.8,48,458085,Chris Coghlan,L,0,4,2015084886,2,TRUE,FALSE,FALSE,FALSE,201501126,sln,chn,Busch Stadium,low,Four-Seamer,left
593372,Carlos Martinez,R,2,1,0,4,Four-Seamer,"In Play, Out","In Play, Out",Double,92.9,86.3,-0.54,11.11,2245.58,0.492,1.194,-0.4,2.9,23.8,36,458085,Chris Coghlan,L,0,4,2015084886,2,TRUE,FALSE,FALSE,FALSE,201501126,sln,chn,Busch Stadium,low,Four-Seamer,low
593372,Carlos Martinez,R,0,0,0,1,Two-Seamer,Ball,Ball,Walk,91.8,83.8,-8.69,8.89,2438.671,-0.797,3.651,40.6,5.1,23.7,75,458085,Chris Coghlan,L,1,0,2015084903,4,TRUE,FALSE,FALSE,FALSE,201501126,sln,chn,Busch Stadium,high,none,none
593372,Carlos Martinez,R,1,0,0,2,Four-Seamer,Swinging Strike,Foul Ball,Walk,91.4,83.5,-6.36,9.75,2272.458,-0.132,3.074,32.6,4.3,23.7,34,458085,Chris Coghlan,L,1,0,2015084903,4,TRUE,FALSE,FALSE,FALSE,201501126,sln,chn,Busch Stadium,top center,Two-Seamer,high
593372,Carlos Martinez,R,1,1,0,3,Four-Seamer,Swinging Strike,Called Strike,Walk,92.4,84.1,-6.2,10.98,2474.623,1.036,2.118,33.6,3.8,23.7,56,458085,Chris Coghlan,L,1,0,2015084903,4,TRUE,FALSE,FALSE,FALSE,201501126,sln,chn,Busch Stadium,right,Four-Seamer,top center
593372,Carlos Martinez,R,1,2,0,4,Four-Seamer,"In Play, Out","In Play, Out",Walk,92.5,84.1,-6.87,11.7,2668.939,0.518,3.026,41.5,3.7,23.7,45,458085,Chris Coghlan,L,1,0,2015084903,4,TRUE,FALSE,FALSE,FALSE,201501126,sln,chn,Busch Stadium,top right,Four-Seamer,right
593372,Carlos Martinez,R,0,0,1,1,Two-Seamer,Ball,Ball,Strikeout,91.4,83.3,-7.62,7.87,2140.183,-0.839,4.931,35,5.1,23.7,56,458085,Chris Coghlan,L,4,3,2015084923,6,TRUE,FALSE,TRUE,FALSE,201501126,sln,chn,Busch Stadium,high,none,none
593372,Carlos Martinez,R,1,0,1,2,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,91.7,84.2,-4.51,9.98,2160.337,-0.076,3.274,25.3,3.8,23.8,36,458085,Chris Coghlan,L,4,3,2015084923,6,TRUE,FALSE,FALSE,TRUE,201501126,sln,chn,Busch Stadium,top center,Two-Seamer,high
593372,Carlos Martinez,R,1,1,1,3,Four-Seamer,Ball,Ball,Strikeout,92,83.8,-5.08,10.51,2295.292,-1.388,5.028,33.3,3.6,23.7,25,458085,Chris Coghlan,L,4,3,2015084923,6,TRUE,FALSE,FALSE,TRUE,201501126,sln,chn,Busch Stadium,high and left,Four-Seamer,top center
593372,Carlos Martinez,R,2,1,1,4,Slider,"In Play, Out","In Play, Out",Strikeout,84.3,78.5,1.76,-0.93,358.464,-0.306,2.852,-5.2,8.9,23.9,28,458085,Chris Coghlan,L,4,3,2015084923,6,TRUE,FALSE,FALSE,TRUE,201501126,sln,chn,Busch Stadium,middle center,Four-Seamer,high and left
593372,Carlos Martinez,R,0,0,2,1,Two-Seamer,Swinging Strike,Called Strike,Single,92.4,85.8,-7.91,5.6,1946.011,-0.394,2.172,31.3,5.8,23.8,43,458085,Chris Coghlan,L,0,1,2015156918,1,TRUE,FALSE,FALSE,TRUE,201502074,sln,chn,Busch Stadium,bottom left,none,none
593372,Carlos Martinez,R,0,1,2,2,Changeup,Ball,Ball,Single,83.3,77.8,-9.23,3.46,1784.075,0.105,0.933,25.1,8.2,23.9,20,458085,Chris Coghlan,L,0,1,2015156918,1,TRUE,FALSE,FALSE,TRUE,201502074,sln,chn,Busch Stadium,low,Two-Seamer,bottom left
593372,Carlos Martinez,R,1,1,2,3,Two-Seamer,Swinging Strike,Foul Ball,Single,92.1,84.9,-8.66,5.65,2053.799,-0.992,2.667,33.9,6,23.8,64,458085,Chris Coghlan,L,0,1,2015156918,1,TRUE,FALSE,FALSE,TRUE,201502074,sln,chn,Busch Stadium,middle left,Changeup,low
593372,Carlos Martinez,R,1,2,2,4,Curveball,Swinging Strike,Foul Ball,Single,80.8,74.5,0.43,-6.56,1124.627,0.506,2.876,-1.7,11.8,23.8,37,458085,Chris Coghlan,L,0,1,2015156918,1,TRUE,FALSE,FALSE,TRUE,201502074,sln,chn,Busch Stadium,middle right,Two-Seamer,middle left
593372,Carlos Martinez,R,1,2,2,5,Curveball,"In Play, Out","In Play, Out",Single,80.6,75.3,2.26,-4.7,902.382,-0.204,2.456,-5.1,11.1,23.9,19,458085,Chris Coghlan,L,0,1,2015156918,1,TRUE,FALSE,FALSE,TRUE,201502074,sln,chn,Busch Stadium,middle center,Curveball,middle right
593372,Carlos Martinez,R,0,0,0,1,Two-Seamer,Swinging Strike,Foul Ball,Strikeout,88.8,81.9,-9.53,3.71,1953.59,-1.165,2.45,30.5,7.3,23.8,60,458085,Chris Coghlan,L,1,1,2015156932,2,TRUE,TRUE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,left,none,none
593372,Carlos Martinez,R,0,1,0,2,Four-Seamer,"In Play, Out","In Play, No Out",Strikeout,91.1,83.3,-7.07,7.7,2039.536,-0.323,3.015,31.3,5.1,23.8,38,458085,Chris Coghlan,L,1,1,2015156932,2,TRUE,TRUE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,top center,Two-Seamer,left
593372,Carlos Martinez,R,0,0,1,1,Changeup,Ball,Ball,Strikeout,84.6,77.7,-7.94,3.53,1568.256,0.196,1.024,20.8,7.9,23.8,63,458085,Chris Coghlan,L,1,4,2015156947,4,TRUE,TRUE,TRUE,TRUE,201502074,sln,chn,Busch Stadium,low,none,none
593372,Carlos Martinez,R,1,0,1,2,Sinker,"In Play, Out","In Play, Out",Strikeout,90.9,82.8,-11.64,2.58,2294.975,-0.98,2.058,33.5,7.9,23.7,59,458085,Chris Coghlan,L,1,4,2015156947,4,TRUE,TRUE,TRUE,TRUE,201502074,sln,chn,Busch Stadium,bottom left,Changeup,low
593372,Carlos Martinez,R,0,0,2,1,Slider,Ball,Ball,Strikeout,79.6,74.8,2.9,-0.72,512.983,1.129,0.398,-7.6,10.1,23.9,73,458085,Chris Coghlan,L,3,3,2015169470,1,FALSE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,low and right,none,none
593372,Carlos Martinez,R,1,0,2,2,Sinker,Swinging Strike,Called Strike,Strikeout,89,82.3,-6.73,5.61,1685.959,0.716,2.377,24,6.1,23.8,53,458085,Chris Coghlan,L,3,3,2015169470,1,FALSE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,middle right,Slider,low and right
593372,Carlos Martinez,R,1,1,2,3,Sinker,Swinging Strike,Foul Ball,Strikeout,88.1,81.9,-5.28,3.69,1235.68,-0.995,2.415,17.6,6.7,23.9,57,458085,Chris Coghlan,L,3,3,2015169470,1,FALSE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,middle left,Sinker,middle right
593372,Carlos Martinez,R,1,2,2,4,Slider,Swinging Strike,Swinging Strike,Strikeout,80.5,75.8,1.52,0.51,284.301,0.508,1.19,-4.6,9.1,23.9,48,458085,Chris Coghlan,L,3,3,2015169470,1,FALSE,TRUE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,low,Sinker,middle left
593372,Carlos Martinez,R,0,0,0,1,Two-Seamer,Ball,Ball,Walk,91.2,84.6,-5.65,3.79,1349.149,-1.324,2.329,20.3,6.2,23.8,33,458085,Chris Coghlan,L,4,1,2015169488,3,FALSE,FALSE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,left,none,none
593372,Carlos Martinez,R,1,0,0,2,Changeup,Ball,Ball,Walk,85.5,79,-6.53,5.51,1571.966,0.411,0.685,19.9,6.8,23.8,30,458085,Chris Coghlan,L,4,1,2015169488,3,FALSE,FALSE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,low,Two-Seamer,left
593372,Carlos Martinez,R,2,0,0,3,Two-Seamer,"In Play, Out","In Play, Out",Walk,92.2,85.4,-5.4,5.08,1482.659,0.468,2.18,19.9,5.5,23.8,51,458085,Chris Coghlan,L,4,1,2015169488,3,FALSE,FALSE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,bottom right,Changeup,low
593372,Carlos Martinez,R,0,0,2,1,Changeup,"In Play, Out","In Play, No Out",Strikeout,80.6,74.5,-3.63,-0.27,625.816,-0.48,0.906,7.4,9.7,23.8,54,458085,Chris Coghlan,L,4,8,2015169503,5,FALSE,FALSE,FALSE,FALSE,201502235,chn,sln,Wrigley Field,low,none,none
593372,Carlos Martinez,R,0,0,0,1,Slider,Swinging Strike,Called Strike,Groundout,79.9,73.6,-2.51,-1.35,481.715,0.245,2.178,6.5,10.2,23.8,58,458085,Chris Coghlan,L,1,2,2016130372,2,FALSE,FALSE,TRUE,TRUE,201601710,chn,sln,Wrigley Field,bottom center,none,none
593372,Carlos Martinez,R,0,1,0,2,Slider,Swinging Strike,Foul Ball,Groundout,79.4,74.1,-0.65,-0.19,112.744,-0.083,0.943,2.6,9.8,23.9,15,458085,Chris Coghlan,L,1,2,2016130372,2,FALSE,FALSE,TRUE,TRUE,201601710,chn,sln,Wrigley Field,low,Slider,bottom center
593372,Carlos Martinez,R,0,2,0,3,Curveball,Swinging Strike,Swinging Strike,Groundout,74.8,69.9,-5.01,-3.22,952.183,0.392,1.048,9.7,12.3,23.9,21,458085,Chris Coghlan,L,1,2,2016130372,2,FALSE,FALSE,TRUE,TRUE,201601710,chn,sln,Wrigley Field,low,Slider,low
593372,Carlos Martinez,R,0,0,2,1,Slider,Swinging Strike,Swinging Strike,Walk,86.7,81.2,1.25,0.86,290.465,-0.346,0.869,-4.7,7.9,23.9,56,458085,Chris Coghlan,L,1,2,2016130392,5,FALSE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,low,none,none
593372,Carlos Martinez,R,0,1,2,2,Four-Seamer,Swinging Strike,Foul Ball,Walk,94.8,87.7,-0.77,8.83,1825.875,-1.03,2.775,3.6,3.4,23.8,57,458085,Chris Coghlan,L,1,2,2016130392,5,FALSE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,left,Slider,low
593372,Carlos Martinez,R,0,2,2,3,Slider,Swinging Strike,Foul Ball,Walk,86.4,80.3,1.01,-0.61,216.592,0.28,2.807,-4.3,8.4,23.8,33,458085,Chris Coghlan,L,1,2,2016130392,5,FALSE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,middle center,Four-Seamer,left
593372,Carlos Martinez,R,0,2,2,4,Slider,Ball,Ball,Walk,85.6,79.6,0.56,1.12,238.041,-0.239,0.038,-2.9,8.2,23.8,20,458085,Chris Coghlan,L,1,2,2016130392,5,FALSE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,low,Slider,middle center
593372,Carlos Martinez,R,1,2,2,5,Four-Seamer,"In Play, Out","In Play, Out",Walk,97.8,91.5,-1.37,7.93,1727.282,-0.592,2.126,7.1,3.3,23.9,39,458085,Chris Coghlan,L,1,2,2016130392,5,FALSE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,bottom left,Slider,low
593372,Carlos Martinez,R,0,0,1,1,Four-Seamer,Swinging Strike,Called Strike,Single,94.2,87.6,-1.4,6.24,1314.822,-0.347,2.38,4.4,4.5,23.9,47,458085,Chris Coghlan,L,2,1,2016130405,6,FALSE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,middle left,none,none
593372,Carlos Martinez,R,0,1,1,2,Slider,Swinging Strike,Swinging Strike,Single,84.1,78.1,1.73,-1.31,385.615,-0.216,1.044,-5.5,9.4,23.8,20,458085,Chris Coghlan,L,2,1,2016130405,6,FALSE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,low,Four-Seamer,middle left
593372,Carlos Martinez,R,0,2,1,3,Four-Seamer,"In Play, Out","In Play, Out",Single,96,88.4,-0.73,4.85,1018.466,0.475,2.912,-0.4,4.8,23.8,43,458085,Chris Coghlan,L,2,1,2016130405,6,FALSE,FALSE,FALSE,FALSE,201601710,chn,sln,Wrigley Field,middle right,Slider,low
593372,Carlos Martinez,R,0,0,0,1,Four-Seamer,Swinging Strike,Foul Ball,Groundout,93,85.3,-5.852964333,8.01343874,1986.476,-0.318519493,2.627992558,29,4.5,23.8,49,458085,Chris Coghlan,L,0,1,2017024444,2,TRUE,FALSE,FALSE,FALSE,201700324,sln,tor,Busch Stadium,middle center,none,none
593372,Carlos Martinez,R,0,1,0,2,Four-Seamer,"In Play, Out","In Play, Out",Groundout,95.3,87.6,-4.653584495,6.344952683,1610.63,0.561380568,3.118651099,21.2,4.5,23.8,50,458085,Chris Coghlan,L,0,1,2017024444,2,TRUE,FALSE,FALSE,FALSE,201700324,sln,tor,Busch Stadium,top right,Four-Seamer,middle center
593372,Carlos Martinez,R,0,0,0,1,Changeup,Swinging Strike,Called Strike,Strikeout,85.5,78.5,-8.264526073,2.119473909,1565.053,0.450034233,2.138354207,22.2,8.1,23.8,60,458085,Chris Coghlan,L,0,1,2017024461,4,TRUE,FALSE,FALSE,FALSE,201700324,sln,tor,Busch Stadium,bottom right,none,none
593372,Carlos Martinez,R,0,1,0,2,Slider,Ball,Ball,Strikeout,86.5,79.5,5.011136623,3.840969503,1175.559,-0.866446886,2.536060927,-16.9,6.9,23.9,45,458085,Chris Coghlan,L,0,1,2017024461,4,TRUE,FALSE,FALSE,FALSE,201700324,sln,tor,Busch Stadium,middle left,Changeup,bottom right
