pitcher_id,pitcher_name,pitcher_hand,count_balls,count_strikes,outs,pitch_number,pitch_type,pitch_result,pitch_result_subcat,atbat_result,speed_start,speed_end,movement_horizontal,movement_vertical,pitch_spin_rate,pitch_location_x,pitch_location_y,break_sharpness,break_amount,break_location,nasty,batter_id,batter_name,batter_stance,score_pitcher,score_batter,atbat_id,inning,inning_top,on_1b,on_2b,on_3b,game_id,home_team,away_team,stadium,pitch_location_category
452657,Jon Lester,L,2,2,0,5,Cutter,Swinging Strike,Foul Ball,Strikeout,86.1,79.6,0.749684571,5.957676109,1115.444,0.533033771,2.875832784,-0.5,5.8,23.9,37,451594,Dexter Fowler,R,8,1,2018020767,6,TRUE,FALSE,FALSE,FALSE,201800267,chn,sln,Wrigley Field,middle right
452657,Jon Lester,L,2,2,0,6,Four-Seamer,Ball,Ball,Strikeout,91.4,82,5.672674273,11.23066211,2422.757,1.41519886,2.907621445,-33,3.7,23.7,16,451594,Dexter Fowler,R,8,1,2018020767,6,TRUE,FALSE,FALSE,FALSE,201800267,chn,sln,Wrigley Field,right
452657,Jon Lester,L,3,2,0,7,Cutter,Swinging Strike,Called Strike,Strikeout,86.6,79.6,-0.169924397,7.83720676,1460.346,0.905546866,3.002870819,3.2,5,23.8,52,451594,Dexter Fowler,R,8,1,2018020767,6,TRUE,FALSE,FALSE,FALSE,201800267,chn,sln,Wrigley Field,top right
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Swinging Strike,Called Strike,Walk,91.4,83.2,6.008084469,8.955604106,2106.188,0.788804124,2.037917954,-28.1,4.5,23.8,67,451594,Dexter Fowler,R,1,0,2018038088,1,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,bottom right
452657,Jon Lester,L,0,1,0,2,Four-Seamer,Ball,Ball,Walk,91.5,83.2,5.521849007,9.134959704,2079.438,1.242400768,2.116190041,-26.8,4.3,23.8,50,451594,Dexter Fowler,R,1,0,2018038088,1,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,right
452657,Jon Lester,L,1,1,0,3,Cutter,Ball,Ball,Walk,88.8,82.1,-0.032427228,7.189934648,1369.311,-1.553839055,1.171181267,5.1,5.1,23.8,19,451594,Dexter Fowler,R,1,0,2018038088,1,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,low and left
452657,Jon Lester,L,2,1,0,4,Cutter,Ball,Ball,Walk,88.8,82,0.072964712,7.360385335,1397.017,-0.89224996,1.25912827,4.3,5.1,23.8,58,451594,Dexter Fowler,R,1,0,2018038088,1,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,low
452657,Jon Lester,L,3,1,0,5,Cutter,Swinging Strike,Foul Ball,Walk,87.9,81.2,-0.33885149,6.289323373,1190.534,0.124374793,2.306129823,4.4,5.5,23.8,17,451594,Dexter Fowler,R,1,0,2018038088,1,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,middle center
452657,Jon Lester,L,3,2,0,6,Cutter,Swinging Strike,Foul Ball,Walk,88,81.4,-0.649587117,5.837279693,1116.447,0.339307179,2.320570115,5.2,5.6,23.9,24,451594,Dexter Fowler,R,1,0,2018038088,1,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,middle right
452657,Jon Lester,L,3,2,0,7,Cutter,Swinging Strike,Foul Ball,Walk,87.4,80.5,-1.021938224,6.005389496,1145.215,0.954454778,2.831847993,6.2,5.6,23.8,47,451594,Dexter Fowler,R,1,0,2018038088,1,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,middle right
452657,Jon Lester,L,3,2,0,8,Cutter,Ball,Ball,Walk,87.6,80.3,-0.771992966,5.47945687,1044.392,1.448276312,3.305982464,4.5,5.7,23.8,23,451594,Dexter Fowler,R,1,0,2018038088,1,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,right
452657,Jon Lester,L,0,0,1,1,Cutter,Ball,Ball,Flyout,87.6,80.3,0.378283021,7.824376517,1467.939,-0.594512473,1.35030569,2.4,5.1,23.8,66,451594,Dexter Fowler,R,1,1,2018038104,3,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,low
452657,Jon Lester,L,1,0,1,2,Four-Seamer,Swinging Strike,Foul Ball,Flyout,90.7,82.6,5.589644606,8.572353018,1967.843,0.55523815,2.722869869,-24.3,4.6,23.8,35,451594,Dexter Fowler,R,1,1,2018038104,3,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,middle right
452657,Jon Lester,L,1,1,1,3,Four-Seamer,"In Play, Out","In Play, Out",Flyout,90.5,82.4,5.062939882,9.783410381,2113.3,-0.035855303,2.620382865,-23.4,4.1,23.7,18,451594,Dexter Fowler,R,1,1,2018038104,3,FALSE,TRUE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,middle center
452657,Jon Lester,L,0,0,1,1,Changeup,Swinging Strike,Called Strike,Lineout,85.7,78.3,8.464970994,6.224520892,1931.065,-0.518450367,2.559256623,-26.7,6.6,23.8,52,451594,Dexter Fowler,R,2,1,2018038123,5,FALSE,FALSE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,middle left
452657,Jon Lester,L,0,1,1,2,Cutter,Ball,Ball,Lineout,88.6,82.1,0.155235322,6.402338278,1225.404,1.438529665,1.285268515,0.9,5.3,23.9,33,451594,Dexter Fowler,R,2,1,2018038123,5,FALSE,FALSE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,low and right
452657,Jon Lester,L,1,1,1,3,Four-Seamer,"In Play, Out","In Play, Out",Lineout,91.4,83.8,5.122777967,9.531197262,2118.561,0.656305095,2.881987249,-26.1,4,23.8,41,451594,Dexter Fowler,R,2,1,2018038123,5,FALSE,FALSE,FALSE,FALSE,201800494,sln,chn,Busch Stadium,middle right
452657,Jon Lester,L,0,0,2,1,Curveball,Swinging Strike,Called Strike,Flyout,73.3,67.2,-6.578848454,-2.120026603,1080.279,0.323475996,3.243543317,13.2,12.4,23.8,72,451594,Dexter Fowler,R,11,1,2018077983,5,FALSE,FALSE,FALSE,FALSE,201801020,sln,chn,Busch Stadium,top center
452657,Jon Lester,L,0,1,2,2,Four-Seamer,Ball,Ball,Flyout,91.6,83.8,3.388354396,8.457390413,1799.424,1.777547184,3.495683869,-17.3,4,23.8,26,451594,Dexter Fowler,R,11,1,2018077983,5,FALSE,FALSE,FALSE,FALSE,201801020,sln,chn,Busch Stadium,right
452657,Jon Lester,L,1,1,2,3,Four-Seamer,Ball,Ball,Flyout,91,83.4,3.590849423,8.226996018,1762.377,1.235359199,2.8539455,-16.7,4.3,23.8,45,451594,Dexter Fowler,R,11,1,2018077983,5,FALSE,FALSE,FALSE,FALSE,201801020,sln,chn,Busch Stadium,right
452657,Jon Lester,L,2,1,2,4,Cutter,Swinging Strike,Swinging Strike,Flyout,86.6,80.5,-0.429428834,4.833907686,912.458,-0.346458803,1.990250441,4.2,6.2,23.9,36,451594,Dexter Fowler,R,11,1,2018077983,5,FALSE,FALSE,FALSE,FALSE,201801020,sln,chn,Busch Stadium,bottom left
452657,Jon Lester,L,2,2,2,5,Cutter,Ball,Ball,Flyout,87.4,80.7,-0.786250782,4.193400473,808.71,1.569626436,2.858805281,4.1,6.2,23.9,14,451594,Dexter Fowler,R,11,1,2018077983,5,FALSE,FALSE,FALSE,FALSE,201801020,sln,chn,Busch Stadium,right
452657,Jon Lester,L,3,2,2,6,Cutter,Swinging Strike,Foul Ball,Flyout,87.8,81.7,0.191112212,4.689112488,892.755,-0.525506434,2.44696165,2.2,6,23.9,28,451594,Dexter Fowler,R,11,1,2018077983,5,FALSE,FALSE,FALSE,FALSE,201801020,sln,chn,Busch Stadium,middle left
452657,Jon Lester,L,3,2,2,7,Four-Seamer,Swinging Strike,Foul Ball,Flyout,91.3,83.7,4.807583681,8.85333883,1968.805,0.18099488,2.394720163,-21.8,4.2,23.8,17,451594,Dexter Fowler,R,11,1,2018077983,5,FALSE,FALSE,FALSE,FALSE,201801020,sln,chn,Busch Stadium,middle center
452657,Jon Lester,L,3,2,2,8,Cutter,"In Play, Out","In Play, Out",Flyout,86.6,80.5,-0.674303461,5.774536804,1089.256,-0.471067485,2.240791058,5.7,5.9,23.9,35,451594,Dexter Fowler,R,11,1,2018077983,5,FALSE,FALSE,FALSE,FALSE,201801020,sln,chn,Busch Stadium,bottom left
452657,Jon Lester,L,0,0,1,1,Four-Seamer,Swinging Strike,Foul Ball,Double,91.7,84,5.814453412,8.742572876,2062.104,0.421501677,2.43864069,-27.1,4.4,23.8,47,451594,Dexter Fowler,R,0,1,2018111690,2,TRUE,FALSE,TRUE,FALSE,201801459,chn,sln,Wrigley Field,middle right
452657,Jon Lester,L,0,1,1,2,Four-Seamer,"In Play, Out","In Play, Runs",Double,89.8,83.4,2.913504715,6.892472739,1453.984,-0.583977441,2.612937519,-9.5,4.9,23.9,36,451594,Dexter Fowler,R,0,1,2018111690,2,TRUE,FALSE,TRUE,FALSE,201801459,chn,sln,Wrigley Field,middle left
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Ball,Ball,Groundout,91.4,83.1,5.464368711,8.685180681,2006.76,-0.270260124,3.851145132,-25,4.2,23.8,58,451594,Dexter Fowler,R,1,5,2018111704,3,TRUE,FALSE,TRUE,FALSE,201801459,chn,sln,Wrigley Field,high
452657,Jon Lester,L,1,0,0,2,Four-Seamer,Ball,Ball,Groundout,90.6,83,4.892368755,8.759391248,1957.086,1.470269968,2.881146441,-24,4.3,23.8,18,451594,Dexter Fowler,R,1,5,2018111704,3,TRUE,FALSE,TRUE,FALSE,201801459,chn,sln,Wrigley Field,right
452657,Jon Lester,L,2,0,0,3,Cutter,"In Play, Out","In Play, Out",Groundout,89.2,82.5,0.344723091,6.142747085,1179.886,-0.2742709,2.196785139,1.9,5.3,23.8,30,451594,Dexter Fowler,R,1,5,2018111704,3,TRUE,FALSE,TRUE,FALSE,201801459,chn,sln,Wrigley Field,bottom center
452657,Jon Lester,L,0,0,1,1,Four-Seamer,Swinging Strike,Foul Ball,Groundout,92.4,85.4,6.869844189,10.16683341,2447.22,-0.652349064,2.632185494,-36.4,3.9,23.8,59,516770,Starlin Castro,R,0,0,2017035017,1,TRUE,TRUE,TRUE,FALSE,201700459,chn,nya,Wrigley Field,middle left
452657,Jon Lester,L,0,1,1,2,Curveball,Ball,Ball,Groundout,77.1,71.8,-5.036911005,-5.154048748,1193.248,0.707895366,1.42310342,10,12.5,23.9,32,516770,Starlin Castro,R,0,0,2017035017,1,TRUE,TRUE,TRUE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,1,1,1,3,Cutter,"In Play, Out","In Play, Runs",Groundout,89.7,84.4,0.690543593,6.027901483,1192.71,-0.374718204,1.766350499,0,5.1,23.9,42,516770,Starlin Castro,R,0,0,2017035017,1,TRUE,FALSE,TRUE,TRUE,201700459,chn,nya,Wrigley Field,bottom left
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Swinging Strike,Called Strike,Strikeout,91.1,83.1,5.38762362,10.65486034,2317.858,1.429028455,2.177711316,-29.9,3.9,23.8,47,516770,Starlin Castro,R,1,1,2017035037,4,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,right
452657,Jon Lester,L,0,1,0,2,Cutter,Swinging Strike,Foul Ball,Strikeout,85.7,79.6,-0.860321678,4.457035673,841.772,-0.184973728,2.842119036,5.6,6.5,23.9,32,516770,Starlin Castro,R,1,1,2017035037,4,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,middle center
452657,Jon Lester,L,0,2,0,3,Curveball,Ball,Ball,Strikeout,75.8,70.4,-5.899324109,-1.694600331,991.146,0.176184892,0.828348374,12.7,11.7,23.9,17,516770,Starlin Castro,R,1,1,2017035037,4,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,1,2,0,4,Curveball,Swinging Strike,Swinging Strike,Strikeout,75.8,70.4,-4.329778421,-4.678704838,1028.356,0.155153949,0.827493713,8.8,12.8,23.9,13,516770,Starlin Castro,R,1,1,2017035037,4,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,0,0,0,1,Curveball,Swinging Strike,Swinging Strike,Field Error,74.8,69.2,-4.265551994,-2.918111937,824.917,0.414195255,1.75480179,9,12.3,23.9,84,516770,Starlin Castro,R,1,1,2017035058,7,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,bottom right
452657,Jon Lester,L,0,1,0,2,Cutter,Ball,Ball,Field Error,87.3,80.9,-2.427718741,8.829616847,1711.869,-0.763593073,1.384339282,15.8,4.9,23.8,60,516770,Starlin Castro,R,1,1,2017035058,7,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,1,1,0,3,Curveball,Swinging Strike,Swinging Strike,Field Error,75.3,70,-4.502079948,-2.956633265,861.118,-0.396457751,0.499215674,9.7,12.4,23.9,24,516770,Starlin Castro,R,1,1,2017035058,7,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,low
452657,Jon Lester,L,1,2,0,4,Curveball,"In Play, Out","In Play, No Out",Field Error,75.6,70.4,-5.725998898,-3.748755617,1111.627,0.94507211,1.63948978,11.3,12.3,23.9,54,516770,Starlin Castro,R,1,1,2017035058,7,TRUE,FALSE,FALSE,FALSE,201700459,chn,nya,Wrigley Field,bottom right
452657,Jon Lester,L,0,0,2,1,Four-Seamer,Swinging Strike,Called Strike,Single,90.1,79.7,3.73901025,10.3017503,2045.793,0.803388018,2.260778193,-16.4,4.1,23.6,64,516770,Starlin Castro,R,3,0,2018000263,1,FALSE,FALSE,FALSE,FALSE,201800004,mia,chn,Marlins Park,bottom right
452657,Jon Lester,L,0,1,2,2,Curveball,Ball,Ball,Single,73.8,66.2,-9.028170687,-4.198428522,1504.45,0.51186177,0.714562482,15.7,14.1,23.7,20,516770,Starlin Castro,R,3,0,2018000263,1,FALSE,FALSE,FALSE,FALSE,201800004,mia,chn,Marlins Park,low
452657,Jon Lester,L,1,1,2,3,Sinker,Ball,Ball,Single,89.7,80.6,6.747578721,3.185412216,1406.006,1.595506781,2.252323255,-20.4,7.1,23.7,13,516770,Starlin Castro,R,3,0,2018000263,1,FALSE,FALSE,FALSE,FALSE,201800004,mia,chn,Marlins Park,right
452657,Jon Lester,L,2,1,2,4,Cutter,Swinging Strike,Foul Ball,Single,86.8,79.7,-1.614105691,5.834096277,1116.123,-0.811703142,2.414658962,9.9,6,23.8,37,516770,Starlin Castro,R,3,0,2018000263,1,FALSE,FALSE,FALSE,FALSE,201800004,mia,chn,Marlins Park,middle left
452657,Jon Lester,L,2,2,2,5,Four-Seamer,Ball,Ball,Single,90.9,81.4,5.960351293,8.954836426,2057.165,2.072464373,2.705305528,-28.3,4.7,23.7,12,516770,Starlin Castro,R,3,0,2018000263,1,FALSE,FALSE,FALSE,FALSE,201800004,mia,chn,Marlins Park,right
452657,Jon Lester,L,3,2,2,6,Cutter,"In Play, Out","In Play, No Out",Single,86.2,78,-0.675149005,6.528003136,1185.029,-0.114532347,2.797476753,6.2,5.9,23.7,25,516770,Starlin Castro,R,3,0,2018000263,1,FALSE,FALSE,FALSE,FALSE,201800004,mia,chn,Marlins Park,middle center
452657,Jon Lester,L,0,0,0,1,Cutter,Ball,Ball,Walk,88.8,81.5,-1.12080198,6.452835719,1238.951,-1.780939965,1.245033095,9.7,5.6,23.8,46,516770,Starlin Castro,R,4,1,2018000281,3,FALSE,FALSE,FALSE,TRUE,201800004,mia,chn,Marlins Park,low and left
452657,Jon Lester,L,1,0,0,2,Four-Seamer,Ball,Ball,Walk,90.5,82.3,4.16350212,8.813870215,1886.719,-0.491546056,3.662601519,-17.4,4.1,23.8,46,516770,Starlin Castro,R,4,1,2018000281,3,FALSE,FALSE,FALSE,TRUE,201800004,mia,chn,Marlins Park,high
452657,Jon Lester,L,2,0,0,3,Cutter,Ball,Ball,Walk,88.5,80.9,-1.138849625,8.34305247,1586.211,-1.464951071,1.783517577,11.1,4.8,23.8,28,516770,Starlin Castro,R,4,1,2018000281,3,FALSE,FALSE,FALSE,TRUE,201800004,mia,chn,Marlins Park,left
452657,Jon Lester,L,3,0,0,4,Four-Seamer,Swinging Strike,Foul Ball,Walk,89.9,81.9,4.254017249,10.17535525,2098.034,-0.194806727,2.565066623,-18.9,4,23.7,18,516770,Starlin Castro,R,4,1,2018000281,3,FALSE,FALSE,FALSE,TRUE,201800004,mia,chn,Marlins Park,middle center
452657,Jon Lester,L,3,1,0,5,Four-Seamer,Ball,Ball,Walk,90.6,80.3,4.838947543,8.460575091,1840.394,-0.644542001,4.117660669,-18.1,4.5,23.7,35,516770,Starlin Castro,R,4,1,2018000281,3,FALSE,FALSE,FALSE,TRUE,201800004,mia,chn,Marlins Park,high
452657,Jon Lester,L,0,0,0,1,Cutter,Ball,Ball,Strikeout,87.3,80.6,2.88,8.56,1712.225,0.598,3.51,-11.6,4.5,23.8,70,425877,Yadier Molina,R,0,1,2015000010,2,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,top right
452657,Jon Lester,L,1,0,0,2,Cutter,Swinging Strike,Swinging Strike,Strikeout,86.9,80.2,2.71,7.12,1433.995,-0.195,2.613,-8.5,5.2,23.8,24,425877,Yadier Molina,R,0,1,2015000010,2,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,middle center
452657,Jon Lester,L,1,1,0,3,Changeup,Swinging Strike,Swinging Strike,Strikeout,83.1,76.2,11.24,4.49,2146.28,-0.028,1.778,-29.8,8.2,23.8,29,425877,Yadier Molina,R,0,1,2015000010,2,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,bottom center
452657,Jon Lester,L,1,2,0,4,Four-Seamer,Swinging Strike,Swinging Strike,Strikeout,91.4,83.5,5.36,12.15,2597.251,1.253,2.26,-36.5,3.3,23.7,54,425877,Yadier Molina,R,0,1,2015000010,2,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,right
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Ball,Ball,Walk,89.7,82.2,5.22,13.14,2714.809,-0.438,1.062,-32.6,3.2,23.8,50,425877,Yadier Molina,R,0,2,2015000028,4,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,low
452657,Jon Lester,L,1,0,0,2,Changeup,Ball,Ball,Walk,80.1,73.9,9.37,4.12,1765.312,2.387,2.976,-25.5,8.5,23.8,24,425877,Yadier Molina,R,0,2,2015000028,4,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,right
452657,Jon Lester,L,2,0,0,3,Four-Seamer,Ball,Ball,Walk,90.8,83.3,6.17,12.4,2697.813,-1.252,1.357,-36.3,3.4,23.8,68,425877,Yadier Molina,R,0,2,2015000028,4,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,low and left
452657,Jon Lester,L,3,0,0,4,Four-Seamer,Swinging Strike,Swinging Strike,Walk,89.2,80.9,5.98,10.6,2309.073,0.056,3.286,-29.9,4.1,23.7,34,425877,Yadier Molina,R,0,2,2015000028,4,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,top center
452657,Jon Lester,L,3,1,0,5,Four-Seamer,Ball,Ball,Walk,89.4,81.7,3.86,11.53,2331.834,0.994,3.415,-23.9,3.3,23.7,64,425877,Yadier Molina,R,0,2,2015000028,4,TRUE,FALSE,FALSE,FALSE,201500001,chn,sln,Wrigley Field,top right
452657,Jon Lester,L,0,0,1,1,Cutter,Swinging Strike,Foul Ball,Double,85.2,79.6,-3.57,7.23,1507.427,0.28,2.63,17,5.6,23.9,44,425877,Yadier Molina,R,2,0,2015030165,2,FALSE,TRUE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,middle center
452657,Jon Lester,L,0,1,1,2,Four-Seamer,Swinging Strike,Called Strike,Double,90.5,82.4,4.68,10.4,2201.09,0.34,2.95,-23.9,3.7,23.7,35,425877,Yadier Molina,R,2,0,2015030165,2,FALSE,TRUE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,top right
452657,Jon Lester,L,0,2,1,3,Changeup,"In Play, Out","In Play, Runs",Double,83.4,77.1,8.23,3.31,1592.586,0.82,1.54,-21.9,8.1,23.8,61,425877,Yadier Molina,R,2,0,2015030165,2,FALSE,TRUE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,0,0,1,1,Four-Seamer,Swinging Strike,Called Strike,Groundout,91.9,84.4,3.34,10.59,2199.72,0.95,2.84,-19.6,3.2,23.8,70,425877,Yadier Molina,R,3,2,2015030181,4,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,middle right
452657,Jon Lester,L,0,1,1,2,Changeup,"In Play, Out","In Play, Out",Groundout,85.1,78.8,7.24,5.32,1652.311,0.06,1.03,-21.7,6.9,23.8,18,425877,Yadier Molina,R,3,2,2015030181,4,FALSE,FALSE,FALSE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,0,0,2,1,Changeup,Ball,Ball,Single,83.3,76.3,9.71,4.32,1888.901,2.23,2.09,-27.5,8.1,23.8,46,425877,Yadier Molina,R,5,2,2015030200,6,FALSE,TRUE,TRUE,FALSE,201500400,sln,chn,Busch Stadium,right
452657,Jon Lester,L,1,0,2,2,Four-Seamer,Swinging Strike,Called Strike,Single,91.4,83.4,3.42,9.68,2007.264,0.98,2.62,-17.3,3.7,23.7,51,425877,Yadier Molina,R,5,2,2015030200,6,FALSE,TRUE,TRUE,FALSE,201500400,sln,chn,Busch Stadium,middle right
452657,Jon Lester,L,1,1,2,3,Curveball,Swinging Strike,Foul Ball,Single,74.4,69.6,-6,-2.42,1030.733,-0.89,0.6,12.6,12.3,23.9,38,425877,Yadier Molina,R,5,2,2015030200,6,FALSE,TRUE,TRUE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,1,2,2,4,Curveball,"In Play, Out","In Play, Runs",Single,75.8,70.3,-6.34,-1.47,1048.052,-0.02,0.69,13.7,11.7,23.8,9,425877,Yadier Molina,R,5,2,2015030200,6,FALSE,TRUE,TRUE,FALSE,201500400,sln,chn,Busch Stadium,low
452657,Jon Lester,L,0,0,0,1,Sinker,Ball,Ball,Groundout,88.8,82,7.47,4.86,1712.839,1.156,3.067,-25.7,6.3,23.8,68,425877,Yadier Molina,R,0,0,2015093695,2,TRUE,FALSE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,right
452657,Jon Lester,L,1,0,0,2,Sinker,"In Play, Out","In Play, Out",Groundout,88.3,81.7,5.97,4.57,1433.477,-0.158,1.088,-18.3,6.5,23.8,30,425877,Yadier Molina,R,0,0,2015093695,2,TRUE,FALSE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,low
452657,Jon Lester,L,0,0,0,1,Cutter,"In Play, Out","In Play, Out",Flyout,87.5,80.9,0.05,5.66,1073.962,-0.042,1.956,2.8,5.8,23.8,44,425877,Yadier Molina,R,0,0,2015093716,5,TRUE,FALSE,FALSE,FALSE,201501243,chn,sln,Wrigley Field,bottom center
452657,Jon Lester,L,0,0,1,1,Four-Seamer,Ball,Ball,Sac Fly,89.3,82.5,3.74,10.31,2122.22,1.836,2.692,-21.2,3.8,23.8,37,425877,Yadier Molina,R,0,0,2015093733,7,TRUE,TRUE,FALSE,TRUE,201501243,chn,sln,Wrigley Field,right
452657,Jon Lester,L,1,0,1,2,Cutter,Ball,Ball,Sac Fly,88.1,82.3,0.26,4.02,781.059,-1.528,2.675,2.7,6.1,23.9,23,425877,Yadier Molina,R,0,0,2015093733,7,TRUE,FALSE,TRUE,TRUE,201501243,chn,sln,Wrigley Field,left
452657,Jon Lester,L,2,0,1,3,Cutter,"In Play, Out","In Play, Runs",Sac Fly,86.7,81.2,-0.89,4.72,918.371,-0.091,2.772,5.8,6,23.9,23,425877,Yadier Molina,R,0,0,2015093733,7,TRUE,FALSE,TRUE,TRUE,201501243,chn,sln,Wrigley Field,middle center
452657,Jon Lester,L,0,0,0,1,Four-Seamer,Ball,Ball,Flyout,92.6,85.8,5.03,9.13,2083.122,-1.78,0.6,-21.5,4,23.8,44,425877,Yadier Molina,R,3,1,2015156933,2,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,low and left
452657,Jon Lester,L,1,0,0,2,Four-Seamer,Ball,Ball,Flyout,91.9,84.1,3.24,10.69,2195.367,1.09,1.24,-17.5,3.5,23.7,66,425877,Yadier Molina,R,3,1,2015156933,2,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,low and right
452657,Jon Lester,L,2,0,0,3,Four-Seamer,Swinging Strike,Called Strike,Flyout,90.9,83.5,2.33,9.68,1945.236,0.7,1.96,-9.8,3.8,23.8,54,425877,Yadier Molina,R,3,1,2015156933,2,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,bottom right
452657,Jon Lester,L,2,1,0,4,Four-Seamer,Swinging Strike,Foul Ball,Flyout,93.2,85.2,3.62,10.11,2143.991,-0.18,3.04,-18.5,3.3,23.8,34,425877,Yadier Molina,R,3,1,2015156933,2,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,top center
452657,Jon Lester,L,2,2,0,5,Cutter,"In Play, Out","In Play, Out",Flyout,88.3,82.4,-1.94,4.67,977.6,-0.49,2.67,10.7,5.9,23.9,40,425877,Yadier Molina,R,3,1,2015156933,2,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,middle left
452657,Jon Lester,L,0,0,0,1,Cutter,Ball,Ball,Walk,87.9,82.6,-3.42,4.87,1149.62,-0.46,1.52,15.5,6.1,23.9,67,425877,Yadier Molina,R,3,1,2015156956,5,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,low
452657,Jon Lester,L,1,0,0,2,Cutter,Ball,Ball,Walk,87.6,81.8,-2.37,4.59,991.183,0.26,1.46,10.9,6.2,23.9,44,425877,Yadier Molina,R,3,1,2015156956,5,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,low
452657,Jon Lester,L,2,0,0,3,Four-Seamer,Swinging Strike,Foul Ball,Walk,92.7,85.7,5.18,9.43,2163.4,-0.78,3.2,-26.4,3.7,23.8,54,425877,Yadier Molina,R,3,1,2015156956,5,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,top left
452657,Jon Lester,L,2,1,0,4,Four-Seamer,Ball,Ball,Walk,91.1,84.4,1.94,8.6,1747.598,1.02,3.26,-8.4,3.9,23.8,61,425877,Yadier Molina,R,3,1,2015156956,5,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,right
452657,Jon Lester,L,3,1,0,5,Four-Seamer,Swinging Strike,Foul Ball,Walk,91.5,84.5,4.18,8.48,1870.835,-0.77,2.47,-17.4,4.1,23.8,47,425877,Yadier Molina,R,3,1,2015156956,5,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,middle left
452657,Jon Lester,L,3,2,0,6,Four-Seamer,Ball,Ball,Walk,91.8,85.2,5.06,8.53,1987.022,0.54,3.65,-25.4,4.1,23.8,57,425877,Yadier Molina,R,3,1,2015156956,5,FALSE,FALSE,FALSE,FALSE,201502074,sln,chn,Busch Stadium,high
